hour_of_day,is_new_ip,is_new_device,recent_failures_15min,history_size,synthetic_label,anomaly_type,predicted_anomaly,decision_score
16,0,0,0,20,0,normal,0,0.21045963835575265
16,0,0,0,30,0,normal,0,0.20202284116148783
17,0,0,0,29,0,normal,0,0.19015830055239957
17,0,0,0,12,0,normal,0,0.20425985226227417
17,0,0,0,30,0,normal,0,0.18928080998935376
18,0,0,0,5,0,normal,0,0.16068193172399564
18,0,0,0,28,0,normal,0,0.1661848158144394
18,0,0,0,24,0,normal,0,0.16764835530343075
4,0,0,0,4,1,unusual_hour,0,0.04885008674495239
0,0,0,0,24,1,unusual_hour,1,-0.028732337292223575
3,1,1,0,21,1,multiple_changes,1,-0.09698875965845466
5,0,0,0,2,1,unusual_hour,0,0.05505242065396654
7,0,0,0,23,0,normal,0,0.13875425387755969
7,0,0,0,22,0,normal,0,0.13882340690433925
8,0,0,0,13,0,normal,0,0.1918763295632303
8,0,0,0,27,0,normal,0,0.17447877012142243
8,0,0,0,14,0,normal,0,0.19549447407632403
9,0,0,0,15,0,normal,0,0.21458620339437356
9,0,0,0,13,0,normal,0,0.21138396062978304
9,0,0,0,26,0,normal,0,0.20150049572757467
9,0,0,0,16,0,normal,0,0.21310768589940715
9,0,0,0,4,0,normal,0,0.20884566901474522
9,0,0,0,3,0,normal,0,0.19905599745463592
9,1,1,0,0,0,normal,0,0.012586780442438661
9,0,0,0,26,0,normal,0,0.20150049572757467
9,0,0,0,19,0,normal,0,0.20963300535481855
10,0,0,0,14,0,normal,0,0.22609103275059816
10,0,0,0,20,0,normal,0,0.2143057342757606
10,0,0,0,29,0,normal,0,0.20621850766623367
10,0,0,0,19,0,normal,0,0.21688715049150614
10,0,0,0,17,0,normal,0,0.2207730327803697
11,0,0,0,33,0,normal,0,0.201955779782089
11,0,0,0,28,0,normal,0,0.21425672238024218
12,0,0,0,17,0,normal,0,0.22590165386998118
12,0,0,0,1,0,normal,0,0.1740617782496971
13,0,0,0,36,0,normal,0,0.1868525559530672
13,0,0,0,34,0,normal,0,0.19584181701717934
13,0,0,0,19,0,normal,0,0.22242050712445455
13,0,0,0,19,0,normal,0,0.22242050712445455
14,0,0,0,31,0,normal,0,0.20271088446254604
14,0,0,0,30,0,normal,0,0.20488166917850242
14,0,0,0,31,0,normal,0,0.20271088446254604
14,0,0,0,23,0,normal,0,0.2125931641581833
14,0,1,0,23,1,unusual_client,1,-0.019133689494531314
15,0,0,0,28,0,normal,0,0.2020131819795516
15,0,1,0,29,1,unusual_client,1,-0.021991857442967944
15,0,0,0,24,0,normal,0,0.20540084923943097
15,0,0,0,25,0,normal,0,0.2033741625793895
16,0,0,0,35,0,normal,0,0.1882574996253114
16,0,0,0,27,0,normal,0,0.20349019319116618
16,0,0,0,25,0,normal,0,0.20624386253234678
16,0,0,0,30,0,normal,0,0.20202284116148783
16,0,0,0,6,0,normal,0,0.21287903969895605
17,0,0,0,22,0,normal,0,0.19533780129338546
17,0,0,0,4,0,normal,0,0.187704633510266
17,0,0,0,28,0,normal,0,0.1904830090036818
17,0,0,0,8,0,normal,0,0.2036598619007517
18,0,0,0,23,0,normal,0,0.1695291979354237
18,0,0,0,19,0,normal,0,0.17258457136065025
19,0,0,0,29,0,normal,0,0.10160172620363439
19,0,0,0,22,0,normal,0,0.1033942589988891
19,0,0,0,29,0,normal,0,0.10160172620363439
0,0,0,0,30,1,unusual_hour,1,-0.02092953149404775
7,0,0,0,25,0,normal,0,0.13272372758720408
8,0,0,0,22,0,normal,0,0.1874940749228987
9,0,0,0,31,0,normal,0,0.19920542347462783
9,0,0,0,29,0,normal,0,0.2021198201159909
9,0,0,0,32,0,normal,0,0.1923971057483485
9,0,0,0,21,0,normal,0,0.2088163534667688
9,0,0,0,20,0,normal,0,0.2062898613525767
10,0,0,0,24,0,normal,0,0.2102130858931373
10,0,0,0,6,0,normal,0,0.21839384270311746
10,0,0,0,19,0,normal,0,0.21688715049150614
10,0,0,0,5,0,normal,0,0.21607354803687912
11,0,0,0,32,0,normal,0,0.20289403902740066
11,0,0,0,2,0,normal,0,0.1935760287488032
11,0,0,0,25,0,normal,0,0.21459151674372612
11,0,0,0,19,0,normal,0,0.22296894917151072
11,0,0,0,5,0,normal,0,0.22343592820833902
11,0,0,0,18,0,normal,0,0.22983395159153425
11,0,0,0,7,0,normal,0,0.229845467654882
12,0,0,0,18,0,normal,0,0.22746940906636548
12,0,0,0,27,0,normal,0,0.21397415828519228
12,0,0,0,20,0,normal,0,0.22144027462652333
12,0,0,0,20,0,normal,0,0.22144027462652333
12,0,0,0,23,0,normal,0,0.22269641401101475
13,0,0,0,22,0,normal,0,0.21401160854814055
13,0,0,0,26,0,normal,0,0.21058045451871465
13,0,0,0,30,0,normal,0,0.20848966964909443
13,0,0,0,16,0,normal,0,0.225917703864778
14,0,0,0,3,0,normal,0,0.20916273920576306
14,0,0,0,12,0,normal,0,0.2311377132371562
14,0,0,0,22,0,normal,0,0.21278723050867598
14,0,0,0,22,0,normal,0,0.21278723050867598
15,0,0,0,24,0,normal,0,0.20540084923943097
15,0,0,0,32,0,normal,0,0.19470133476153
15,0,0,0,23,0,normal,0,0.2083586035162771
15,0,0,0,25,0,normal,0,0.2033741625793895
15,0,0,0,21,0,normal,0,0.2063316740595988
15,0,0,0,35,0,normal,0,0.18498604990886558
15,0,0,0,16,0,normal,0,0.22401286524471975
16,0,0,0,21,0,normal,0,0.20771449888545945
16,0,0,0,31,0,normal,0,0.2007117260280154
16,0,0,0,30,0,normal,0,0.20202284116148783
16,0,0,0,21,0,normal,0,0.20771449888545945
17,0,0,0,26,0,normal,0,0.19596989102416384
17,0,0,0,21,0,normal,0,0.19470911541657415
17,0,0,0,8,0,normal,0,0.2036598619007517
17,0,0,0,18,0,normal,0,0.2013129320441076
17,0,0,0,30,0,normal,0,0.18928080998935376
17,1,0,0,24,1,new_ip,1,-0.009441904309667182
18,0,0,0,32,0,normal,0,0.1548890521990111
18,0,0,0,22,0,normal,0,0.17084938918732723
19,0,0,0,28,0,normal,0,0.1026982781365613
19,0,0,0,21,0,normal,0,0.10358210565648984
19,0,0,0,9,0,normal,0,0.098228237898492
2,0,0,0,26,1,unusual_hour,1,-0.001756747014115212
8,0,0,0,20,0,normal,0,0.1842689431535003
8,0,0,0,4,0,normal,0,0.1807388452644491
8,0,0,0,27,0,normal,0,0.17447877012142243
9,0,0,0,24,0,normal,0,0.20253984339270104
9,0,0,0,20,0,normal,0,0.2062898613525767
9,0,0,0,16,0,normal,0,0.21310768589940715
9,0,0,0,8,0,normal,0,0.20948685104956755
9,0,0,0,27,0,normal,0,0.19813419102281077
9,0,0,0,18,0,normal,0,0.21244063333111246
9,0,0,0,20,0,normal,0,0.2062898613525767
10,0,0,0,17,0,normal,0,0.2207730327803697
10,0,0,0,7,0,normal,0,0.22007223981004764
10,0,0,0,18,0,normal,0,0.220746886658511
11,0,0,0,4,0,normal,0,0.21692292061030144
11,0,0,0,21,0,normal,0,0.22316741063352158
11,1,0,0,22,1,new_ip,1,-0.015050086452558231
11,0,0,0,28,0,normal,0,0.21425672238024218
11,0,0,0,21,0,normal,0,0.22316741063352158
11,0,0,0,23,0,normal,0,0.22156765408450146
11,0,0,0,23,0,normal,0,0.22156765408450146
11,0,0,0,20,0,normal,0,0.220157396583758
11,0,0,0,16,0,normal,0,0.23064533641749646
12,0,0,0,24,0,normal,0,0.21919666203812377
12,0,0,0,18,0,normal,0,0.22746940906636548
12,0,0,0,6,0,normal,0,0.22574018961639852
12,0,0,0,19,0,normal,0,0.2242527833892926
12,0,0,0,22,0,normal,0,0.222574920171903
12,0,0,0,23,0,normal,0,0.22269641401101475
13,0,0,0,36,0,normal,0,0.1868525559530672
13,0,0,0,25,0,normal,0,0.2101365138672895
13,0,1,0,2,1,unusual_client,1,-0.024431705061140452
13,0,0,0,17,0,normal,0,0.22306369246608898
13,0,0,0,6,0,normal,0,0.22587735108186496
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,9,0,normal,0,0.23307632661835648
13,0,0,0,4,0,normal,0,0.2139307795983615
13,0,0,0,25,0,normal,0,0.2101365138672895
13,0,0,0,26,0,normal,0,0.21058045451871465
14,0,0,0,31,0,normal,0,0.20271088446254604
14,0,0,0,23,0,normal,0,0.2125931641581833
14,0,0,0,7,0,normal,0,0.229929523566611
14,0,0,0,11,0,normal,0,0.23278520949343118
14,0,0,0,29,0,normal,0,0.20667611772736344
15,0,0,0,29,0,normal,0,0.20428549750680236
15,0,0,0,30,0,normal,0,0.2022662480749473
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,23,0,normal,0,0.2083586035162771
15,0,0,0,23,0,normal,0,0.2083586035162771
15,0,0,0,20,0,normal,0,0.21152993743550041
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,28,0,normal,0,0.2020131819795516
16,0,0,0,26,0,normal,0,0.20902158923898062
16,0,0,0,27,0,normal,0,0.20349019319116618
16,0,0,0,8,0,normal,0,0.21772055931744666
16,0,0,0,15,0,normal,0,0.22105495408922088
16,0,0,0,28,0,normal,0,0.20221573785365127
16,0,0,0,24,0,normal,0,0.20720400235962833
16,0,0,0,29,0,normal,0,0.20313509311402955
17,0,0,0,24,0,normal,0,0.19157330970334857
17,0,0,0,15,0,normal,0,0.20661735459380126
17,0,0,0,26,0,normal,0,0.19596989102416384
17,0,0,0,8,0,normal,0,0.2036598619007517
17,0,0,0,20,0,normal,0,0.1967766962980519
18,0,0,0,26,0,normal,0,0.17196665704698816
18,0,0,0,22,0,normal,0,0.17084938918732723
18,0,0,0,24,0,normal,0,0.16764835530343075
18,0,0,0,21,0,normal,0,0.16996242454418048
18,0,0,0,19,0,normal,0,0.17258457136065025
18,0,0,0,27,0,normal,0,0.16799293627549972
18,0,0,0,33,0,normal,0,0.1529552543553796
19,0,0,0,18,0,normal,0,0.10703437444086927
7,0,0,0,16,0,normal,0,0.14810529810123257
8,0,0,0,27,0,normal,0,0.17447877012142243
8,0,0,0,6,0,normal,0,0.1914055412374564
8,0,0,0,33,0,normal,0,0.16558265123534982
8,0,0,0,19,0,normal,0,0.1886076727821614
8,0,0,0,4,0,normal,0,0.1807388452644491
8,0,0,0,27,0,normal,0,0.17447877012142243
8,0,0,0,20,0,normal,0,0.1842689431535003
9,0,0,0,37,0,normal,0,0.16331912713105196
9,0,0,0,30,0,normal,0,0.20190255184999206
9,0,0,0,22,0,normal,0,0.20684699940179208
9,0,0,0,25,0,normal,0,0.20100337145671537
9,0,0,0,21,0,normal,0,0.2088163534667688
10,0,0,0,26,0,normal,0,0.20748691311619155
10,0,0,0,8,0,normal,0,0.2191406770499863
10,0,0,0,29,0,normal,0,0.20621850766623367
10,0,0,0,38,0,normal,0,0.1602091080575943
10,0,0,0,27,0,normal,0,0.20260336302936788
10,0,0,0,15,0,normal,0,0.22468009561240576
10,0,0,0,5,0,normal,0,0.21607354803687912
11,0,0,0,24,0,normal,0,0.21768401611253052
11,0,0,0,22,0,normal,0,0.2219454578362572
11,0,0,0,27,0,normal,0,0.2096316464605592
11,0,0,0,10,0,normal,0,0.231149758283116
11,0,0,0,22,0,normal,0,0.2219454578362572
12,0,0,0,9,0,normal,0,0.22933169054146524
12,0,0,0,23,0,normal,0,0.22269641401101475
12,0,0,0,31,0,normal,0,0.21453262309773974
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,31,0,normal,0,0.21453262309773974
12,0,0,0,33,0,normal,0,0.20991310835464994
12,0,0,0,9,0,normal,0,0.22933169054146524
12,0,0,0,25,0,normal,0,0.21800811330900016
13,0,0,0,28,0,normal,0,0.20927630155964283
13,0,0,0,6,0,normal,0,0.22587735108186496
13,0,0,0,6,0,normal,0,0.22587735108186496
13,0,0,0,27,0,normal,0,0.2047185011508209
13,0,0,0,32,0,normal,0,0.20137742537476655
13,0,0,0,5,0,normal,0,0.22040429171959836
13,0,0,0,23,0,normal,0,0.21258706134394223
14,0,0,0,4,0,normal,0,0.21614951115104586
14,0,0,0,17,0,normal,0,0.22267459087644365
14,0,0,0,31,0,normal,0,0.20271088446254604
14,0,0,0,30,0,normal,0,0.20488166917850242
14,0,0,0,31,0,normal,0,0.20271088446254604
14,0,0,0,28,0,normal,0,0.20465489730294772
15,0,0,0,24,0,normal,0,0.20540084923943097
15,0,0,0,24,0,normal,0,0.20540084923943097
15,0,0,0,25,0,normal,0,0.2033741625793895
15,0,0,0,28,0,normal,0,0.2020131819795516
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,30,0,normal,0,0.2022662480749473
16,0,0,0,23,0,normal,0,0.20930864324467818
16,0,0,0,21,0,normal,0,0.20771449888545945
16,0,0,0,5,0,normal,0,0.20735414462959229
16,0,0,0,21,0,normal,0,0.20771449888545945
16,0,0,0,18,0,normal,0,0.2149864167591935
16,0,0,0,7,0,normal,0,0.2165512057939476
16,0,0,0,28,0,normal,0,0.20221573785365127
16,0,0,0,25,0,normal,0,0.20624386253234678
16,0,0,0,30,0,normal,0,0.20202284116148783
17,0,0,0,29,0,normal,0,0.19015830055239957
17,0,0,0,20,0,normal,0,0.1967766962980519
18,0,0,0,17,0,normal,0,0.17288263719553632
18,0,0,0,32,0,normal,0,0.1548890521990111
18,0,0,0,6,0,normal,0,0.16470658797379
19,0,0,0,5,0,normal,0,0.09461911344916996
19,0,0,0,7,0,normal,0,0.09743872466604098
19,0,0,0,29,0,normal,0,0.10160172620363439
19,0,0,0,20,0,normal,0,0.10361083559705175
0,1,1,0,18,1,multiple_changes,1,-0.10932584725601291
2,1,1,0,24,1,multiple_changes,1,-0.10331243646474841
8,0,0,0,23,0,normal,0,0.1875623882659983
9,0,0,0,39,0,normal,0,0.14389976213849376
9,0,0,0,19,0,normal,0,0.20963300535481855
9,0,0,0,29,0,normal,0,0.2021198201159909
9,0,0,0,25,0,normal,0,0.20100337145671537
9,0,0,0,24,0,normal,0,0.20253984339270104
9,0,0,0,19,0,normal,0,0.20963300535481855
10,0,0,0,5,0,normal,0,0.21607354803687912
10,0,0,0,31,0,normal,0,0.2037053374015007
10,0,0,0,23,0,normal,0,0.21491146820869117
10,0,0,0,19,0,normal,0,0.21688715049150614
10,0,0,0,20,0,normal,0,0.2143057342757606
10,0,0,0,2,0,normal,0,0.18988611060852917
11,0,0,0,24,0,normal,0,0.21768401611253052
11,0,0,0,5,0,normal,0,0.22343592820833902
11,0,0,0,19,0,normal,0,0.22296894917151072
12,0,0,0,27,0,normal,0,0.21397415828519228
12,0,0,0,25,0,normal,0,0.21800811330900016
12,0,0,0,4,0,normal,0,0.21510309200826955
12,0,0,0,6,0,normal,0,0.22574018961639852
12,0,0,0,5,0,normal,0,0.2214844672433175
12,0,0,0,23,0,normal,0,0.22269641401101475
12,0,0,0,27,0,normal,0,0.21397415828519228
13,0,0,0,22,0,normal,0,0.21401160854814055
13,0,0,0,26,0,normal,0,0.21058045451871465
13,0,0,0,24,0,normal,0,0.20968854670881454
14,0,0,0,6,0,normal,0,0.22574491420804316
14,0,0,0,25,0,normal,0,0.20674286706613176
14,0,0,0,31,0,normal,0,0.20271088446254604
14,0,0,0,34,0,normal,0,0.19210029599487233
14,0,0,0,17,0,normal,0,0.22267459087644365
14,0,0,0,28,0,normal,0,0.20465489730294772
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,25,0,normal,0,0.2033741625793895
15,0,0,0,20,0,normal,0,0.21152993743550041
15,0,0,0,25,0,normal,0,0.2033741625793895
16,1,1,0,0,0,normal,0,0.0
16,0,0,0,25,0,normal,0,0.20624386253234678
16,0,0,0,33,0,normal,0,0.1938961085820105
16,0,0,0,6,0,normal,0,0.21287903969895605
16,0,0,0,32,0,normal,0,0.1953045402852034
17,0,0,0,27,0,normal,0,0.19074957660845215
17,0,0,0,28,0,normal,0,0.1904830090036818
17,0,0,0,29,0,normal,0,0.19015830055239957
17,0,0,0,12,0,normal,0,0.20425985226227417
17,0,0,0,26,0,normal,0,0.19596989102416384
17,0,0,0,30,0,normal,0,0.18928080998935376
18,0,0,0,30,0,normal,0,0.16145161137731806
18,0,0,0,27,0,normal,0,0.16799293627549972
1,1,1,0,24,1,multiple_changes,1,-0.10932584725601291
2,1,1,0,25,1,multiple_changes,1,-0.10435482247317673
3,1,1,0,31,1,multiple_changes,1,-0.10806123890044395
5,0,0,0,26,1,unusual_hour,0,0.06182093891969764
1,1,0,0,33,1,multiple_changes,1,-0.10668826053661407
7,0,0,0,10,0,normal,0,0.1466460574265358
7,0,0,0,28,0,normal,0,0.13299822215843482
8,0,0,0,27,0,normal,0,0.17447877012142243
8,0,0,0,5,0,normal,0,0.1891345310212717
8,0,0,0,13,0,normal,0,0.1918763295632303
8,0,0,0,28,0,normal,0,0.17628345650596217
8,0,0,0,37,0,normal,0,0.1402419020935225
9,0,0,0,33,0,normal,0,0.18886698259495455
9,0,0,0,14,0,normal,0,0.2154318591972456
9,0,0,0,32,0,normal,0,0.1923971057483485
9,0,0,0,25,0,normal,0,0.20100337145671537
10,0,0,0,26,0,normal,0,0.20748691311619155
10,0,0,0,6,0,normal,0,0.21839384270311746
10,0,0,0,27,0,normal,0,0.20260336302936788
10,0,0,0,32,0,normal,0,0.19717911430651786
11,0,0,0,23,0,normal,0,0.22156765408450146
11,0,0,0,19,0,normal,0,0.22296894917151072
11,0,0,0,22,0,normal,0,0.2219454578362572
11,0,0,0,25,0,normal,0,0.21459151674372612
11,0,0,0,28,0,normal,0,0.21425672238024218
11,0,0,0,32,0,normal,0,0.20289403902740066
11,0,0,0,27,0,normal,0,0.2096316464605592
11,0,0,0,24,0,normal,0,0.21768401611253052
11,0,0,0,20,0,normal,0,0.220157396583758
11,0,0,0,29,0,normal,0,0.215230170265448
12,0,0,0,6,0,normal,0,0.22574018961639852
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,22,0,normal,0,0.222574920171903
12,0,0,0,25,0,normal,0,0.21800811330900016
12,0,0,0,21,0,normal,0,0.22318598466500444
13,0,0,0,26,0,normal,0,0.21058045451871465
13,0,0,0,28,0,normal,0,0.20927630155964283
13,0,0,0,25,0,normal,0,0.2101365138672895
13,0,0,0,28,0,normal,0,0.20927630155964283
13,0,0,0,23,0,normal,0,0.21258706134394223
13,0,0,0,17,0,normal,0,0.22306369246608898
14,0,0,0,24,0,normal,0,0.20829726752725242
14,0,0,0,36,0,normal,0,0.18481317334258757
14,0,0,0,7,0,normal,0,0.229929523566611
14,0,0,0,6,0,normal,0,0.22574491420804316
14,0,0,0,33,0,normal,0,0.1988380277554928
15,0,0,0,9,0,normal,0,0.23055573056322076
15,0,0,0,5,0,normal,0,0.21947893266254404
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,25,0,normal,0,0.2033741625793895
15,0,0,0,24,0,normal,0,0.20540084923943097
15,0,0,0,25,0,normal,0,0.2033741625793895
15,0,0,0,27,0,normal,0,0.19908590509871443
15,0,0,0,18,0,normal,0,0.22094787179354658
15,0,0,0,23,0,normal,0,0.2083586035162771
16,0,0,0,11,0,normal,0,0.21875705040988652
16,0,0,0,31,0,normal,0,0.2007117260280154
16,0,1,0,10,1,unusual_client,1,-0.03920536561034993
16,0,0,0,4,0,normal,0,0.20109161409832682
16,0,0,0,26,0,normal,0,0.20902158923898062
16,0,0,0,11,0,normal,0,0.21875705040988652
16,0,0,0,29,0,normal,0,0.20313509311402955
16,0,0,0,22,0,normal,0,0.20880426958255055
16,0,0,0,10,0,normal,0,0.21963862709955634
17,0,0,0,16,0,normal,0,0.20653717457425053
17,0,0,0,26,0,normal,0,0.19596989102416384
17,0,0,0,16,0,normal,0,0.20653717457425053
17,0,0,0,29,0,normal,0,0.19015830055239957
17,0,0,0,31,0,normal,0,0.18970174984200916
17,0,0,0,33,0,normal,0,0.1797514826477763
17,0,0,0,30,0,normal,0,0.18928080998935376
18,0,0,0,27,0,normal,0,0.16799293627549972
18,0,0,0,25,0,normal,0,0.16885037897072963
18,0,0,0,2,0,normal,0,0.13771548726426597
19,0,0,0,18,0,normal,0,0.10703437444086927
19,0,0,0,19,0,normal,0,0.10562930890535016
3,1,1,0,19,1,multiple_changes,1,-0.09376590785691197
7,0,0,0,6,0,normal,0,0.1450243625267867
8,0,0,0,14,0,normal,0,0.19549447407632403
8,0,0,0,24,0,normal,0,0.18161178994142457
8,0,0,0,31,0,normal,0,0.17512767996562273
9,0,0,0,1,0,normal,0,0.16540224934049547
9,0,0,0,29,0,normal,0,0.2021198201159909
9,0,0,0,32,0,normal,0,0.1923971057483485
9,0,0,0,24,0,normal,0,0.20253984339270104
9,0,1,0,34,1,unusual_client,1,-0.01892382342735932
9,0,0,0,24,0,normal,0,0.20253984339270104
9,0,0,0,30,0,normal,0,0.20190255184999206
9,0,0,0,29,0,normal,0,0.2021198201159909
10,0,0,0,17,0,normal,0,0.2207730327803697
10,0,0,0,31,0,normal,0,0.2037053374015007
10,1,0,0,20,1,new_ip,1,-0.02009153083621895
10,0,0,0,26,0,normal,0,0.20748691311619155
10,0,0,0,40,0,normal,0,0.1463439010229517
11,0,0,0,19,0,normal,0,0.22296894917151072
11,0,0,0,21,0,normal,0,0.22316741063352158
11,0,0,0,30,0,normal,0,0.21183873806727732
11,0,0,0,26,0,normal,0,0.21520666828267
12,0,0,0,26,0,normal,0,0.218726260713757
12,0,0,0,15,0,normal,0,0.22753199263742346
12,0,0,0,28,0,normal,0,0.21866525607360487
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,25,0,normal,0,0.21800811330900016
12,0,0,0,7,0,normal,0,0.2295771571656942
12,0,0,0,34,0,normal,0,0.20348184674578546
12,0,0,0,21,0,normal,0,0.22318598466500444
12,0,0,0,19,0,normal,0,0.2242527833892926
12,0,0,0,13,0,normal,0,0.2257434144572874
12,0,0,0,8,0,normal,0,0.22761636813574992
13,0,0,0,27,0,normal,0,0.2047185011508209
13,0,0,0,17,0,normal,0,0.22306369246608898
13,0,0,0,33,0,normal,0,0.20155605975630148
13,0,0,0,26,0,normal,0,0.21058045451871465
13,0,0,0,27,0,normal,0,0.2047185011508209
13,0,0,0,30,0,normal,0,0.20848966964909443
14,0,0,0,35,0,normal,0,0.1896956244041783
14,0,0,0,25,0,normal,0,0.20674286706613176
14,0,0,0,26,0,normal,0,0.20732489797640025
14,0,0,0,26,0,normal,0,0.20732489797640025
15,0,0,0,21,0,normal,0,0.2063316740595988
15,0,0,0,23,0,normal,0,0.2083586035162771
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,24,0,normal,0,0.20540084923943097
15,0,0,0,25,0,normal,0,0.2033741625793895
15,0,0,0,37,0,normal,0,0.17669355708906426
15,0,0,0,20,0,normal,0,0.21152993743550041
15,0,0,0,16,0,normal,0,0.22401286524471975
15,0,0,0,29,0,normal,0,0.20428549750680236
16,0,0,0,22,0,normal,0,0.20880426958255055
16,0,0,0,15,0,normal,0,0.22105495408922088
16,0,0,0,28,0,normal,0,0.20221573785365127
16,0,0,0,25,0,normal,0,0.20624386253234678
17,0,0,0,26,0,normal,0,0.19596989102416384
17,0,0,0,33,0,normal,0,0.1797514826477763
17,0,0,0,5,0,normal,0,0.19608990602594067
17,0,0,0,16,0,normal,0,0.20653717457425053
17,0,0,0,7,0,normal,0,0.20412788307089713
18,0,0,0,20,0,normal,0,0.17129558997951105
19,0,0,0,26,0,normal,0,0.10594368639060481
3,0,0,0,30,1,unusual_hour,0,0.03040123435206199
7,0,0,0,38,0,normal,0,0.09437602233776421
8,0,0,0,25,0,normal,0,0.17885325009193964
8,0,0,0,31,0,normal,0,0.17512767996562273
8,0,0,0,18,0,normal,0,0.19189825026347895
9,0,0,0,27,0,normal,0,0.19813419102281077
9,0,0,0,25,0,normal,0,0.20100337145671537
9,0,0,0,31,0,normal,0,0.19920542347462783
9,0,0,0,5,0,normal,0,0.21313418872707557
9,0,0,0,21,0,normal,0,0.2088163534667688
9,0,0,0,22,0,normal,0,0.20684699940179208
10,0,0,0,27,0,normal,0,0.20260336302936788
10,0,0,0,19,0,normal,0,0.21688715049150614
10,0,0,0,34,0,normal,0,0.19066348446531733
10,0,0,0,31,0,normal,0,0.2037053374015007
10,0,0,0,24,0,normal,0,0.2102130858931373
10,0,0,0,21,0,normal,0,0.216521006447716
10,0,0,0,22,0,normal,0,0.2167662691391543
11,0,0,0,24,0,normal,0,0.21768401611253052
11,0,0,0,20,0,normal,0,0.220157396583758
11,0,0,0,6,0,normal,0,0.2276536669386638
11,0,0,0,24,0,normal,0,0.21768401611253052
11,0,0,0,6,0,normal,0,0.2276536669386638
11,0,0,0,15,0,normal,0,0.23249952798735113
12,0,0,0,35,0,normal,0,0.1990652608495984
12,0,0,0,26,0,normal,0,0.218726260713757
12,0,0,0,27,0,normal,0,0.21397415828519228
12,0,0,0,23,0,normal,0,0.22269641401101475
12,0,0,0,32,0,normal,0,0.20951400684426547
12,0,0,0,28,0,normal,0,0.21866525607360487
12,0,0,0,28,0,normal,0,0.21866525607360487
12,0,0,0,17,0,normal,0,0.22590165386998118
12,0,0,0,5,0,normal,0,0.2214844672433175
12,0,0,0,25,0,normal,0,0.21800811330900016
13,0,0,0,29,0,normal,0,0.2097230401492547
13,0,0,0,25,0,normal,0,0.2101365138672895
13,0,0,0,28,0,normal,0,0.20927630155964283
13,0,0,0,31,0,normal,0,0.2071361257218784
13,0,0,0,3,0,normal,0,0.2098128845988088
13,0,0,0,8,0,normal,0,0.2303721700922246
13,0,0,0,32,0,normal,0,0.20137742537476655
14,0,0,0,28,0,normal,0,0.20465489730294772
14,0,0,0,26,0,normal,0,0.20732489797640025
14,0,0,0,22,0,normal,0,0.21278723050867598
14,0,0,0,27,0,normal,0,0.2019297602901008
14,0,0,0,30,0,normal,0,0.20488166917850242
14,0,0,0,39,0,normal,0,0.16566370991206508
15,0,0,0,26,0,normal,0,0.20578377187343838
15,0,0,0,32,0,normal,0,0.19470133476153
15,0,0,0,27,0,normal,0,0.19908590509871443
15,0,0,0,3,0,normal,0,0.2017723325481185
15,0,0,0,7,0,normal,0,0.22669546939673318
16,0,0,0,29,0,normal,0,0.20313509311402955
16,0,0,0,23,0,normal,0,0.20930864324467818
16,0,0,0,29,0,normal,0,0.20313509311402955
16,0,0,0,5,0,normal,0,0.20735414462959229
16,0,0,0,21,0,normal,0,0.20771449888545945
16,0,0,0,3,0,normal,0,0.19216541538198623
17,0,0,0,31,0,normal,0,0.18970174984200916
17,0,0,0,23,0,normal,0,0.19437332732800672
17,0,0,0,34,0,normal,0,0.17414418037001073
18,0,0,0,29,0,normal,0,0.16297731075921812
18,0,0,0,10,0,normal,0,0.17466716755901124
18,0,0,0,30,0,normal,0,0.16145161137731806
19,0,0,0,28,0,normal,0,0.1026982781365613
7,0,0,0,8,0,normal,0,0.1421989578917371
7,0,0,0,6,0,normal,0,0.1450243625267867
8,0,0,0,28,0,normal,0,0.17628345650596217
8,0,0,0,7,0,normal,0,0.1929207574084979
8,0,0,0,8,0,normal,0,0.18890059642471946
8,0,0,0,26,0,normal,0,0.17867712924636614
8,0,0,0,6,0,normal,0,0.1914055412374564
9,0,0,0,6,0,normal,0,0.21379666836596828
9,0,0,0,27,0,normal,0,0.19813419102281077
